step,mode,sim_time_sec,ref_idx,segment,ref_x,ref_y,ref_yaw,ref_v,ref_w,x,y,yaw,v_meas,w_meas,e_x,e_y,e_psi,cmd_v,cmd_w
378,deepc,4068.55,408,right_turn,2.678354408215869,2.486103818644069,0.55,0.2,-0.25,2.6665121933831832,2.5056564934984995,0.5575864869679631,0.23485957645571273,-0.26580135648390535,-0.00029756847819255305,-0.022857309533436905,-0.0075864869679631575,0.215437353703492,-0.25181998934623945
379,deepc,4068.6000000000004,409,right_turn,2.686879653436464,2.4913306909333754,0.5375000000000001,0.2,-0.25,2.674201327402011,2.51044611141425,0.5449426911830968,0.22407968369570702,-0.3055154830046094,0.0009331162558716809,-0.02291873786336293,-0.007442691183096706,0.2230868924969463,-0.23010173915505416
380,deepc,4068.65,410,right_turn,2.6954695668331223,2.4964505920884674,0.5250000000000001,0.2,-0.25,2.6858411786481002,2.5174497227686428,0.5270571364288231,0.22700663341084196,-0.2965985777860275,-0.0022406657036097167,-0.022992363201054855,-0.002057136428823103,0.214674393932335,-0.20458123686059376
381,deepc,4068.7000000000003,411,right_turn,2.7041228062493516,2.5014627221352055,0.5125000000000002,0.2,-0.25,2.6938354546490837,2.5220974991344582,0.5150267491076599,0.2325867384360465,-0.2883927019432376,-0.0012109554472491853,-0.023025143032372318,-0.0025267491076599313,0.2262384194474133,-0.22994989482123512
382,deepc,4068.7500000000005,412,right_turn,2.7128380196340984,2.506366297938467,0.5000000000000002,0.2,-0.25,2.705863253626467,2.5288590494067025,0.4987606907497735,0.2283741839379898,-0.2628689229979314,-0.00463405575912395,-0.02308888816496688,0.00123930925022675,0.21444484784675796,-0.2138399503790979
383,deepc,4068.8,413,right_turn,2.7216138452530023,2.511160553324509,0.4875000000000002,0.2,-0.25,2.7140870493280547,2.533331817266583,0.4866308502524535,0.23537671146058808,-0.29201412728673726,-0.003715366710501244,-0.023117388517983704,0.0008691497475465937,0.22317810837707208,-0.19152116130293892
384,deepc,4068.8500000000004,415,right_turn,2.739341839117396,2.520418123672471,0.4625000000000002,0.2,-0.25,2.7263173530419977,2.539754423572227,0.4698203156223817,0.2304910084274976,-0.2625621615504016,0.0028592312549563757,-0.02313772953364737,-0.007320315622381557,0.2211881337170094,-0.22258118803524438
385,deepc,4068.9,416,right_turn,2.748291237399912,2.524879992157859,0.4500000000000002,0.2,-0.25,2.7345881400663616,2.543952251807437,0.4598037303053682,0.23262254145986008,-0.24386494179226514,0.0038161491479871065,-0.023172461465153185,-0.009803730305367964,0.21029121690666752,-0.23788719854140175
386,deepc,4068.9500000000003,417,right_turn,2.757295708423439,2.5292296474989713,0.43750000000000017,0.2,-0.25,2.7471223972804903,2.5501163047523447,0.44431602491787137,0.2324556404801413,-0.2667692664032459,0.0002076027910541435,-0.023231564990596084,-0.006816024917871033,0.22551235569222633,-0.2436321390006549
387,deepc,4069.0000000000005,418,right_turn,2.7663538452576986,2.5334664100710107,0.42500000000000016,0.2,-0.25,2.755297979870343,2.5540025767778545,0.43161377122371625,0.22472604281850916,-0.3085454992718403,0.0014509113582477813,-0.023277911390524465,-0.006613771223716203,0.21785431609110104,-0.21668309817693515
388,deepc,4069.05,419,right_turn,2.7754642325872387,2.537589617888445,0.41250000000000014,0.2,-0.25,2.768025043062135,2.559805936963432,0.4126615495436861,0.23607671663258173,-0.2952461593241258,-0.0020951106998829223,-0.023334885583333947,-0.0001615495436859682,0.21681495832031206,-0.22084891422150277
389,deepc,4069.1000000000004,420,right_turn,2.7846254469325746,2.541598626708441,0.40000000000000013,0.2,-0.25,2.7765611532106607,2.563541465581317,0.4012689766449346,0.23173473760451996,-0.27424398017632207,-0.0011468686116768304,-0.023349640327461965,-0.0012689766449343054,0.22151315142183897,-0.20538369282328742
390,deepc,4069.15,421,right_turn,2.7938360568726033,2.5454928101315275,0.3875000000000001,0.2,-0.25,2.7892463350389787,2.5688816790337325,0.38529029456665337,0.22959709132075895,-0.271219520756325,-0.0045369492535415334,-0.023399162944545117,0.0022097054333469757,0.2196692096892018,-0.20547970310063524
391,deepc,4069.2000000000003,422,right_turn,2.8030946232682608,2.5492715596994673,0.3750000000000001,0.2,-0.25,2.7978155715469364,2.5723546010416056,0.3749888253384633,0.23198816004992856,-0.2501459983798111,-0.0035422244410408523,-0.02341255711554333,1.1174661536994535e-05,0.22607023961321712,-0.20298700250490187
392,deepc,4069.2500000000005,424,right_turn,2.8217498316307448,2.556480413710734,0.3500000000000001,0.2,-0.25,2.8107481375854166,2.5774066004799816,0.3604790027598723,0.23143929959750925,-0.24376508600957597,0.002913456197881529,-0.023461763308657325,-0.010479002759872458,0.21978162513793778,-0.2180350678481866
393,deepc,4069.3,425,right_turn,2.8311435587592184,2.559909391785289,0.3375000000000001,0.2,-0.25,2.8195337740451,2.5807136855787767,0.34983100405250533,0.23551580135861788,-0.2598835104296055,0.0037761436343141256,-0.023523317806103904,-0.01233100405250509,0.21497900894428726,-0.24856793903234975
394,deepc,4069.3500000000004,426,right_turn,2.840579413122053,2.5632206834431437,0.32500000000000007,0.2,-0.25,2.8326120999298805,2.585441996724967,0.33344583665641847,0.22782321508375425,-0.30371928168928003,0.00025541643489710494,-0.023605075850669958,-0.008445836656418404,0.22436244505107109,-0.25016374076412484
395,deepc,4069.4,427,right_turn,2.8500559203862013,2.566413771301714,0.31250000000000006,0.2,-0.25,2.841175151648887,2.5884051656330467,0.32172647741869914,0.22665659333372234,-0.29596242389141825,0.0014713174048213516,-0.023671178743275626,-0.009226477418699197,0.21761481221889514,-0.2218433833625305
396,deepc,4069.4500000000003,428,right_turn,2.859571599866683,2.569488156447518,0.30000000000000004,0.2,-0.25,2.8544836560323836,2.592783950544512,0.30279209202443935,0.23588692256906216,-0.29482765605629246,-0.002090008581794229,-0.02375316945585474,-0.0027920920244390857,0.21628508331346397,-0.2279086332842105
397,deepc,4069.501,429,right_turn,2.869124964757939,2.572443358514131,0.28750000000000003,0.2,-0.25,2.863368771447418,2.595557608156167,0.2911552122777064,0.23141144330787636,-0.2796461744984356,-0.0011212217684745873,-0.023793805069562753,-0.0036552122777062657,0.22006733140999923,-0.2152213926554352
398,deepc,4069.55,430,right_turn,2.8787145223661414,2.5752789157572433,0.275,0.2,-0.25,2.876517518672495,2.59945672132488,0.27487452411606905,0.22774796327225783,-0.2674827225074917,-0.004447962697860961,-0.02386647722506964,0.000125475883931081,0.21975679935293266,-0.20648239638048616
399,deepc,4069.6000000000004,431,right_turn,2.888338774342424,2.5779943851268046,0.2625,0.2,-0.25,2.8853688611234363,2.6019500484819433,0.26420409307148573,0.2308549439694693,-0.25832491341824604,-0.0033889481942424387,-0.023899983712333314,-0.0017040930714857794,0.2261167093625537,-0.20872111005287594
400,deepc,4069.65,433,right_turn,2.907685341134102,2.583063381928795,0.2375,0.2,-0.25,2.898781217870839,2.6055408434125376,0.24954006893150993,0.23155034708590452,-0.24528528804751654,0.0030773322305693834,-0.023980194164835548,-0.012040068931510106,0.2199183672848215,-0.22488172450028376
401,deepc,4069.7000000000003,434,right_turn,2.917404633087797,2.585416117340787,0.22499999999999998,0.2,-0.25,2.9078944166301612,2.607858586357256,0.23875921989185248,0.23607914707503225,-0.2607646218048891,0.003932850506878734,-0.024054964550312842,-0.013759219891852581,0.2159957483482894,-0.24950855693589255
402,deepc,4069.7500000000005,435,right_turn,2.9271525741584865,2.5876471809621044,0.21249999999999997,0.2,-0.25,2.9215097630231233,2.6111298606991244,0.22240942331752667,0.23128471123309896,-0.267309915116069,0.00032400455975127584,-0.0241489665655922,-0.009909423317526755,0.22535585786315032,-0.2546406527579256
403,deepc,4069.8,436,right_turn,2.93692764125021,2.5897562241935956,0.19999999999999996,0.2,-0.25,2.9348842347376314,2.614107956135463,0.20419120307449756,0.2316307244173196,-0.3463867163259401,-0.002936972718339926,-0.02426018445923152,-0.004191203074497718,0.21800553959059732,-0.22541141663650868
404,deepc,4069.8500000000004,437,right_turn,2.9467283070286223,2.5917429175015463,0.18749999999999994,0.2,-0.25,2.9440596950311004,2.616003570488201,0.1913844707667594,0.234528455403811,-0.3075481336452798,-0.0019949314217210957,-0.02432531648211048,-0.0038844707667595735,0.217017105969806,-0.20459589322506916
405,deepc,4069.9,438,right_turn,2.9565530401596347,2.593606950469169,0.17499999999999993,0.2,-0.25,2.953179650060769,2.6177695544037896,0.17989050146325614,0.2309978681621717,-0.27637863190685513,-0.0010042629430799433,-0.02437627218427011,-0.004890501463256314,0.21843901800100174,-0.2211630830445951
406,deepc,4069.9500000000003,439,right_turn,2.966400305548684,2.5953480318451048,0.16249999999999992,0.2,-0.25,2.9667366160626747,2.62019838223633,0.1649192234952611,0.22857946019274916,-0.2412806736253669,-0.004411495227787054,-0.024457958401790172,-0.0024192234952611358,0.22186688192285825,-0.21276247537969595
407,deepc,4070.0000000000005,440,right_turn,2.9762685645805873,2.5969658895889314,0.1499999999999999,0.2,-0.25,2.975810136856282,2.621705611427359,0.15456876624798593,0.23002087013350545,-0.2597291831155397,-0.003355817301349563,-0.02451535198321948,-0.004568766247985856,0.23082298996363806,-0.20597113205296735
408,deepc,4070.05,442,right_turn,2.9960618929520724,2.599830942325271,0.1249999999999999,0.2,-0.25,2.9896554212742186,2.6238209235512664,0.13877839397336617,0.23827431538522648,-0.2817528303497786,0.0030262634538481678,-0.0246455636594227,-0.01377839397336622,0.22082123272599313,-0.21197789478126658
409,deepc,4070.1000000000004,443,right_turn,3.0059838696243655,2.6010776896591232,0.1124999999999999,0.2,-0.25,2.999161955192378,2.6251455346262373,0.12809127445583998,0.2406479113185774,-0.2616822858601678,0.0036915685389490777,-0.024742109845375757,-0.015591274455839965,0.21957907807208152,-0.23963475000171047
410,deepc,4070.15,444,right_turn,3.0159206550881583,2.6022003181134896,0.09999999999999991,0.2,-0.25,3.013171697673681,2.6269058937409295,0.11167365301189897,0.23349631416187364,-0.2611822455801584,-2.1396859826999445e-05,-0.02485803242664538,-0.011673653011899265,0.2270895191870102,-0.2246246019944046
411,deepc,4070.2000000000003,445,right_turn,3.0258706967409386,2.603198652279958,0.08749999999999991,0.2,-0.25,3.0223623073990202,2.6279336731214142,0.10045804489624897,0.23113552664603038,-0.279866472958575,0.001010046679656465,-0.024962168525724644,-0.012958044896249188,0.22536201817490403,-0.19683153740553855
412,deepc,4070.2500000000005,446,right_turn,3.0358324399089414,2.604072536170846,0.07499999999999991,0.2,-0.25,3.0364004576553443,2.6293012806231366,0.08309930178268378,0.23749007408298822,-0.2757457080705258,-0.00266013665061795,-0.02509453852532973,-0.00809930178268381,0.22242520842475993,-0.2088237642823613
413,deepc,4070.3,447,right_turn,3.0458043280900635,2.6048218332435735,0.06249999999999992,0.2,-0.25,3.045872523811818,2.6300895546455942,0.0733153662449691,0.23725593908119574,-0.2342796046927423,-0.0019188656313423862,-0.025194847691451805,-0.010815366244969038,0.22588249099050886,-0.19333758927747446
414,deepc,4070.3500000000004,449,right_turn,3.0657723058010142,2.6059462181147044,0.03749999999999992,0.2,-0.25,3.059909584864935,2.63108200449378,0.058466112323283234,0.2341864487772037,-0.24478525630725007,0.004383948955462187,-0.02543541321120566,-0.02096611232328316,0.23158369148554306,-0.19648002058293065
415,deepc,4070.4,449,right_turn,3.0657723058010142,2.6059462181147044,0.03749999999999992,0.2,-0.25,3.0693227489550012,2.631630510053696,0.04866062021102479,0.23656812284957024,-0.2419778956928372,-0.004795560918435579,-0.02548119099403754,-0.01116062021102504,0.23544045954901527,-0.24945855003584755
416,deepc,4070.4500000000003,451,right_turn,3.085762150537707,2.606571104189406,0.012499999999999921,0.2,-0.25,3.0837876785837612,2.632291236591253,0.03268807476011966,0.24538533089672993,-0.29915688893351616,0.0011328252808402105,-0.025770922706580535,-0.020188074760119523,0.24583012869947043,-0.19066026686791027
417,deepc,4070.5000000000005,452,straight_3,3.0957613692978794,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.0936844967031227,2.6326102797159083,0.02093442868706626,0.24783166219944824,-0.29133934490145136,0.0015339586128201809,-0.025951975506272172,-0.020934428687066298,0.2432582710577756,-0.10306604866170732
418,deepc,4070.55,453,straight_3,3.1082613692978796,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.1089223482543584,2.632882536687333,0.005081033203275616,0.2561119989301247,-0.24584560792321955,-0.000794024001314103,-0.026182739285987765,-0.005081033203275798,0.25389221688642605,-0.10870520908515446
419,deepc,4070.6000000000004,454,straight_3,3.1207613692978797,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.1244074204860426,2.6329284361528886,-0.005936156825548429,0.2671624675778,-0.15630027795826465,-0.0034902686074305676,-0.026253516437596092,0.005936156825548267,0.2596375962331659,-0.04662901678377604
420,deepc,4070.65,455,straight_3,3.13326136929788,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.1351105349946105,2.6328614014202483,-0.012786372367028329,0.26798618636581717,-0.17306454225368958,-0.0015144643785933657,-0.026186805092334682,0.012786372367028065,0.25670242337920846,0.013802859311299242
421,deepc,4070.7000000000003,456,straight_3,3.14576136929788,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.146037796319244,2.6327252143132642,-0.01622854034701666,0.2729937790405593,-0.07275277285787607,0.00014600535385355333,-0.02603017167891453,0.016228540347016374,0.2663808101978375,-0.011818971746815423
422,deepc,4070.7500000000005,457,straight_3,3.1582613692978803,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.162257214148188,2.6324716814571323,-0.015163267660073016,0.2710743480238541,0.021195176579531787,-0.0036045584380597346,-0.02583320510171585,0.015163267660073032,0.2626770860123877,0.017814033403553867
423,deepc,4070.8,458,straight_3,3.1707613692978804,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.1734714986325203,2.632298811666322,-0.015964431158142126,0.2804008494475098,-0.020162844831731527,-0.002301068634690233,-0.02564271204417469,0.015964431158141945,0.27640701233282816,0.040843529575157154
424,deepc,4070.8500000000004,460,straight_3,3.195761369297881,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.190215932180729,2.6320364053020344,-0.01428108976712351,0.28766985727322175,0.06128860910108408,0.005906746492539378,-0.025258528146875018,0.0142810897671235,0.2745822598551294,0.019441621087086972
425,deepc,4070.9,460,straight_3,3.195761369297881,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.2018475507900135,2.6318738701239655,-0.011574563003776909,0.29076267784872495,0.06605166256062707,-0.005794358643429001,-0.02524652598751831,0.011574563003776905,0.2684189813716036,0.03631426545785422
426,deepc,4070.9500000000003,462,straight_3,3.220761369297881,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.2191828898362957,2.6316769486223173,-0.009566950083570894,0.2884758450224187,0.03489247046451121,0.0018173941029909885,-0.02496460348775482,0.009566950083570891,0.2847308218295934,0.03511671919260889
427,deepc,4071.0000000000005,463,straight_3,3.2332613692978813,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.23048683509477,2.6315711264880037,-0.0071211651373346676,0.28254627540637456,0.061973282350441306,0.0029516015213334693,-0.02485463708857433,0.0071211651373346285,0.2716235927567695,0.037272256253727806
428,deepc,4071.05,464,straight_3,3.2457613692978815,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.248136754552476,2.6314572699377186,-0.003650043031067846,0.2886806364825229,0.05649845908978156,-0.0022849902995262105,-0.024769674298595064,0.0036500430310679732,0.2700896471091028,0.02068149882823913
429,deepc,4071.1000000000004,465,straight_3,3.2582613692978817,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.2595762253327107,2.631415491239668,-0.001141076730509703,0.28591955015004933,0.06360845352980485,-0.00128664846387218,-0.024720874563729952,0.0011410767305095604,0.27926423606431794,0.015110638214700474
430,deepc,4071.15,466,straight_3,3.270761369297882,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.2766583272390077,2.631402871600681,0.0012168668711865186,0.28523284700476126,0.033857195854527025,-0.005927018418420194,-0.024699576563011333,-0.001216866871186717,0.2701803469297595,0.027241326635740016
431,deepc,4071.2000000000003,467,straight_3,3.283261369297882,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.2884170668427894,2.6314170463811846,0.0022352146565419208,0.2939623502368728,0.025781318402789067,-0.005210941239079125,-0.02470935961066319,-0.002235214656542084,0.2736400263532479,0.0037454270502609204
432,deepc,4071.2500000000005,469,straight_3,3.3082613692978824,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.3056065063203186,2.6314625658407205,0.004353879484383763,0.28804212932995965,0.0063822955149122704,0.0025470079516773047,-0.024777789083945664,-0.004353879484384038,0.26989590666664903,0.0024129281643743288
433,deepc,4071.3,470,straight_3,3.3207613692978826,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.3171280894973934,2.631511150687026,0.004609171631079772,0.2880421326682952,0.006382286139225761,0.0035188647886523245,-0.02483153251295447,-0.004609171631079878,0.2704875110435083,0.016716067253473917
434,deepc,4071.3500000000004,471,straight_3,3.3332613692978827,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.334210083191807,2.6315904220277413,0.004891061641371137,0.2841599182516286,0.005678739509485816,-0.0010704617196737867,-0.024889383127478723,-0.004891061641371319,0.2751351249256445,-0.010683453109227603
435,deepc,4071.4,472,straight_3,3.345761369297883,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.3455988280031153,2.6316481333331865,0.0060272133851255235,0.28472369272671616,0.028521583523265864,1.2148029321764275e-05,-0.02495255884547327,-0.006027213385125574,0.274147396045984,0.0023941027916267975
436,deepc,4071.4500000000003,473,straight_3,3.358261369297883,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.3629301130334546,2.631750103435829,0.00538060296825319,0.28951785811839154,-0.01607046836018494,-0.004803481143365849,-0.025028519299476016,-0.0053806029682532674,0.27111769233251737,0.021863313675813095
437,deepc,4071.5000000000005,474,straight_3,3.3707613692978833,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.3744703428683245,2.6318136010117845,0.00556987546255127,0.2883118293958019,0.006699958026247952,-0.0038488166618875536,-0.025096452047962993,-0.005569875462551277,0.27325927878834644,0.006182748513927387
438,deepc,4071.55,476,straight_3,3.3957613692978836,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.3915961933578855,2.631918668265757,0.007772630275822311,0.2856124343567817,0.034631198652577744,0.0039690064071130505,-0.02525417948667514,-0.007772630275822312,0.2761174513819865,0.015056852244618965
439,deepc,4071.6000000000004,477,straight_3,3.408261369297884,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.403104146249136,2.632006420213712,0.008204668183730677,0.2879046555611269,0.011576257798698603,0.00494938902495036,-0.025351780211336255,-0.008204668183730668,0.27650515696331357,0.0021659849897214638
440,deepc,4071.65,478,straight_3,3.420761369297884,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.4205467438853177,2.6321554833155036,0.009500783830507323,0.2910580604808176,0.003686379425118119,-2.7264723469744713e-05,-0.025460272424678243,-0.009500783830507231,0.2791617041807781,-0.015142135745348131
441,deepc,4071.7000000000003,479,straight_3,3.433261369297884,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.4321885492225603,2.6322652170195577,0.009648239483597337,0.2910580597584131,0.0036864157893554935,0.0008260770141415108,-0.025578276663333732,-0.009648239483597276,0.27651495424317735,0.009142030157311364
442,deepc,4071.7500000000005,480,straight_3,3.4457613692978843,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.44979068052001,2.63243041739876,0.008410459561498626,0.293598595974848,-0.021984116900378277,-0.004245603590958581,-0.025699518341208493,-0.008410459561498662,0.27143070875611597,0.012633414747322384
443,deepc,4071.8,482,straight_3,3.4707613692978847,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.4671422415597113,2.6325824233769746,0.009464660673965137,0.2857165343636431,0.0215529975150145,0.003373964038897505,-0.025919416310162945,-0.00946466067396523,0.2722781011589672,-0.004249421181709333
444,deepc,4071.8500000000004,483,straight_3,3.483261369297885,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.4785712785011214,2.6326911139892353,0.010300261288308363,0.2858057193624619,0.0189010671686572,0.004422091308392119,-0.02604194239822333,-0.010300261288308299,0.27629139759605753,0.00586723276243882
445,deepc,4071.9,484,straight_3,3.495761369297885,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.4900350330734637,2.6328070860523165,0.010010559249863589,0.28660852760059874,-0.007242565265803122,0.0054646681070409445,-0.026166999691831394,-0.010010559249863604,0.28183175424050355,-0.0063020467724211
446,deepc,4071.9500000000003,485,straight_3,3.5082613692978852,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.5074516370398805,2.6329828227691485,0.01043496696949918,0.2914005056634452,0.008129725327730753,0.000535392077054262,-0.02629374006261235,-0.010434966969499193,0.28022103712710383,-0.009032455165798349
447,deepc,4072.0000000000005,486,straight_3,3.5207613692978854,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.519317607508642,2.6331050726480343,0.010005121846062932,0.29666500321203276,-0.010746136432286847,0.0011794689562043786,-0.026422094694900863,-0.010005121846063059,0.2765322045147277,0.01109139253344019
448,deepc,4072.05,487,straight_3,3.5332613692978856,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.537026850164242,2.633279178217371,0.009156972533049316,0.29460887636736244,-0.012328053259595424,-0.00400874010613193,-0.0265474828704757,-0.00915697253304959,0.27543390968190296,0.00801229525449992
449,deepc,4072.1020000000003,489,straight_3,3.558261369297886,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.554478860324615,2.6334453245985423,0.010230239068095805,0.2899327047056128,0.013636133091219369,0.003508664860766692,-0.026786519215296893,-0.010230239068095948,0.2751904198051761,-0.0009751943340040023
450,deepc,4072.15,490,straight_3,3.570761369297886,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.566075214325014,2.633563998889874,0.010762043231920438,0.2899048037795759,0.012298785485815008,0.0043967356988878605,-0.02691677365843038,-0.010762043231920426,0.2790358889820336,0.0014809515382227228
451,deepc,4072.2000000000003,491,straight_3,3.5832613692978863,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.5776655315579693,2.6336875857220043,0.010699596274895442,0.2900752305811009,0.00020537670454702874,0.005306724953624487,-0.027049811853820434,-0.010699596274895473,0.27911854592979835,-0.013567692745337062
452,deepc,4072.2500000000005,492,straight_3,3.5957613692978865,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.5952879217547795,2.6338768291164714,0.010832257128873507,0.293730688412062,0.0006804842567365577,0.0001789968880138698,-0.027184261939722034,-0.01083225712887348,0.2793414360786656,-0.0005038902294244011
453,deepc,4072.3,493,straight_3,3.6082613692978867,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.6070396154388216,2.6340019901601903,0.009909244446906855,0.29380899210759664,-0.02314769613050801,0.0009511175726335154,-0.027316655071145893,-0.009909244446907106,0.27562199578458146,0.009591234449978864
454,deepc,4072.3500000000004,494,straight_3,3.620761369297887,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.6246365014892983,2.634175566523323,0.00984301159105739,0.2901348739462125,0.016277575654899134,-0.004145420802823026,-0.027439992072355864,-0.009843011591057493,0.27457052052570274,0.0033380898301403213
455,deepc,4072.4,495,straight_3,3.633261369297887,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.636241065983701,2.6342908242911167,0.010497426533708417,0.2901284149066441,0.016360370259107894,-0.0032692007730903442,-0.027561924384704437,-0.010497426533708332,0.2765375637399317,-7.442860081503818e-05
456,deepc,4072.4500000000003,497,straight_3,3.6582613692978874,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.653614126842319,2.634474564642747,0.010870886799768118,0.291092177881227,0.0,0.0043449972748494416,-0.027827340999962227,-0.010870886799767998,0.2795717639765938,0.0057504797406584315
457,deepc,4072.5000000000005,498,straight_3,3.6707613692978875,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.6652601795838797,2.6346008613038014,0.010874322554615611,0.2913972315733247,0.0007973889676217467,0.005197425072264371,-0.02796293103684399,-0.010874322554615734,0.2750691551825177,-0.009669850224542184
458,deepc,4072.55,499,straight_3,3.6832613692978877,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.682911772342893,2.634795490251761,0.01143938999429091,0.2938362368480732,0.007483374447926068,2.814121871163325e-05,-0.02810154988824125,-0.011439389994290838,0.27993188981149214,-0.007378999145604348
459,deepc,4072.6000000000004,500,straight_3,3.695761369297888,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.694497898236328,2.6349259542698595,0.010786722719421033,0.2900399208756379,-0.015868536488955066,0.000958895862409761,-0.028241839479750536,-0.01078672271942116,0.2777586469261296,0.00389698239443184
460,deepc,4072.65,501,straight_3,3.708261369297888,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.7121517330644633,2.63511390924602,0.010241983475511007,0.2923775232690759,0.006640991332096948,-0.004181209356876752,-0.028376473491191115,-0.010241983475510974,0.27258045853841223,0.006629671037528787
461,deepc,4072.7000000000003,503,straight_3,3.7332613692978884,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.7295791482726997,2.6352945898506337,0.010736283089980016,0.286926794354506,0.011305333349047476,0.003374973232194046,-0.028636373297999444,-0.010736283089979981,0.2768341033124131,-0.0026459085711892103
462,deepc,4072.7500000000005,504,straight_3,3.7457613692978886,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.7410599671515548,2.6354181387911306,0.01117352369034631,0.2873679544959805,0.009808020592400534,0.00438018897727082,-0.028772775071559863,-0.01117352369034652,0.2798850014067003,0.00694916723319295
463,deepc,4072.802,505,straight_3,3.758261369297889,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.758610420703108,2.6356122427615034,0.011244456043068436,0.2946157904880468,0.011850705287485202,-0.0006741687727661065,-0.028910388989508633,-0.011244456043068674,0.2838238688107484,-0.003692431553894652
464,deepc,4072.8500000000004,506,straight_3,3.770761369297889,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.770398355508121,2.635745316618197,0.011701513855663167,0.2950212050855493,0.010153699076891584,2.307689454467707e-05,-0.02905147463249559,-0.011701513855663315,0.28353291409471737,-0.00799188271477785
465,deepc,4072.9,507,straight_3,3.783261369297889,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.7883197290765636,2.635952410988459,0.011246111714821242,0.2984579194838992,-0.013601995984700684,-0.0053870526997606034,-0.02919757429736401,-0.01124611171482126,0.27498232216239377,0.010815740385914516
466,deepc,4072.9500000000003,508,straight_3,3.7957613692978893,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.8002489431625643,2.636086023253003,0.010723568335775788,0.2976291175321853,-0.011362899591121776,-0.004802474643064489,-0.02934011060642991,-0.010723568335775813,0.2763906332323977,0.005205103706542997
467,deepc,4073.0000000000005,509,straight_3,3.8082613692978895,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.8118263616102475,2.636212336798419,0.011453447570903,0.2894550752301786,0.018450471235725123,-0.003902813753214177,-0.029473469334059296,-0.011453447570902942,0.27464973068949283,-0.00207009172020342
468,deepc,4073.05,511,straight_3,3.83326136929789,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.8292661914243817,2.636414188117588,0.01205866702737361,0.29075937231831334,0.007699496545725884,0.003636535571579167,-0.02976410188659628,-0.012058667027373904,0.277030033868302,-0.00046177906419768037
469,deepc,4073.1000000000004,512,straight_3,3.84576136929789,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.840829561672228,2.636552650561694,0.011917758582561513,0.28910497994330603,-0.003522729451687333,0.004575642662640845,-0.029913204046674472,-0.01191775858256161,0.27625281864034934,-0.014836966039890341
